UniqueId,Region,OrderDate,InvoiceDate,DueDate,Amount,Disputed,InvoiceType,Delay
676551273,Africa&Asia,2012-08-17,2012-10-13,2012-11-09,82.74,No,Paper,True
1311607288,Africa&Asia,2012-08-24,2012-10-13,2012-11-25,58.41,No,Paper,False
6019130159,North America,2012-09-15,2012-10-13,2012-11-25,73.75,No,Paper,False
685917930,Europe,2012-09-25,2012-10-13,2012-11-25,124.38,Yes,Electronic,False
1784835874,Europe,2012-08-24,2012-10-14,2012-11-26,62.43,No,Paper,False
1927022550,Europe,2012-08-21,2012-10-14,2012-11-26,-68.17,No,Electronic,False
5320556174,South America,2012-08-22,2012-10-15,2012-11-27,57.88,No,Paper,False
3264536681,South America,2012-09-24,2012-10-15,2012-11-22,32.77,No,Electronic,True
7218542419,South America,2012-08-31,2012-10-15,2012-11-27,46.64,No,Paper,False
9537610455,North America,2012-09-02,2012-10-15,2012-11-16,55.85,No,Paper,True
7244293293,North America,2012-09-08,2012-10-16,2012-11-28,69.58,No,Paper,False
6844525193,North America,2012-09-04,2012-10-16,2012-11-28,58.76,No,Paper,False
4706783878,South America,2012-08-30,2012-10-17,2012-11-29,84.13,No,Paper,False
4728250241,South America,2012-09-18,2012-10-17,2012-11-29,72.67,No,Electronic,False
7934803012,Central America,2012-08-02,2012-10-17,2012-11-15,63.96,Yes,Paper,True
5156029827,North America,2012-08-31,2012-10-18,2012-11-30,73.57,Yes,Electronic,False
1419983453,Europe,2012-09-03,2012-10-18,2012-11-30,70.42,No,Paper,False
6630363984,Central America,2012-08-27,2012-10-18,2012-11-30,53.68,No,Paper,False
9052269765,North America,2012-09-13,2012-10-18,2012-11-30,98.61,No,Paper,False
6678784921,Africa&Asia,2012-09-13,2012-10-19,2012-12-01,74.37,No,Electronic,False
1069788528,South America,2012-09-13,2012-10-19,2012-12-01,20.23,No,Electronic,False
7685298565,South America,2012-08-21,2012-10-19,2012-12-01,62.31,No,Paper,False
8682159283,North America,2012-10-09,2012-10-19,2012-12-01,45.0,No,Electronic,False
2197485330,South America,2012-09-09,2012-10-19,2012-12-01,45.61,No,Paper,False
1336288577,Africa&Asia,2012-08-13,2012-10-19,2012-12-01,75.11,No,Paper,False
7373872006,North America,2012-09-24,2012-10-21,2012-12-02,70.12,No,Electronic,True
4821175485,Europe,2012-09-02,2012-10-21,2012-12-03,42.87,No,Electronic,False
41324194,Europe,2012-08-22,1012-10-21,2012-11-14,57.17,No,Paper,True
1316332735,Africa&Asia,2012-09-30,2012-10-21,2012-12-03,41.84,No,,False
7481115235,North America,2012-08-23,2012-10-21,2012-12-03,76.7,No,Electronic,False
8260736009,Europe,2012-08-08,2012-10-22,2012-12-04,93.24,Yes,Electronic,False
1732794760,Europe,2012-09-17,2012-10-22,2012-12-04,61.6,Yes,Electronic,False
9324391627,Central America,2012-08-08,2012-10-22,2012-12-03,47.41,Yes,Paper,True
7979390388,South America,2012-08-06,2012-10-22,2012-11-19,34.49,No,Electronic,True
110122785,South America,2012-10-02,2012-10-23,2012-11-28,32.58,No,Paper,True
1441773397,North America,2012-09-07,2012-10-23,2012-12-05,69.11,No,Paper,False
893342729,Europe,2012-09-10,2012-10-23,2012-12-05,84.43,Yes,Electronic,False
1401167342,South America,2012-09-01,2012-10-24,2012-12-06,22.47,No,Paper,False
3399547582,North America,1012-09-20,2012-10-24,2012-12-06,50.7,No,Paper,False
1631213514,Europe,2012-10-05,2012-10-24,2012-12-06,77.71,No,Electronic,False
750477087,Europe,2012-09-07,2012-10-24,2012-12-06,94.88,No,Electronic,False
2637006256,North America,2012-08-29,2012-10-24,2012-12-06,46.32,No,Electronic,False
601606458,North America,2012-09-07,2012-10-25,2012-12-07,50.97,No,Paper,False
4426647863,South America,2012-09-01,2012-10-25,2012-11-25,75.29,Yes,Paper,True
3867618352,Europe,2012-09-01,2012-10-25,2012-12-07,51.96,No,Electronic,False
3060840745,North America,2012-07-30,2012-10-25,2012-12-07,83.68,No,Paper,False
15752855,Africa&Asia,2012-10-05,2012-10-25,2012-12-06,72.27,Yes,Paper,True
8718207011,Europe,2012-08-22,2012-10-25,2012-12-07,65.2,No,Paper,False
8429016073,North America,2012-09-01,2012-10-25,2012-12-07,40.55,No,Paper,False
9729507797,Europe,2012-09-03,2012-10-25,2012-11-29,61.31,No,Paper,True
1266309366,Africa&Asia,2012-09-10,2012-10-26,2012-12-08,46.05,No,Paper,False
8867732285,Europe,2012-08-30,2012-10-26,2012-12-02,96.51,Yes,Electronic,True
1621429066,Africa&Asia,2012-08-15,2012-10-26,2012-12-08,87.55,Yes,Paper,False
645045061,,2012-09-22,2012-10-26,2012-12-08,43.18,No,Electronic,False
8951862221,North America,2012-08-28,2012-10-26,2012-12-08,74.92,No,Paper,False
4519358354,Europe,2012-09-10,2012-10-26,2012-12-08,49.25,Yes,Paper,False
4982115880,Europe,2012-09-16,2012-10-26,2012-12-08,47.52,No,Electronic,False
9704617693,Europe,2012-08-27,2012-10-27,2012-12-08,72.34,Yes,Electronic,True
2771850469,Central America,2012-09-02,2012-10-28,2012-12-10,45.13,No,Paper,False
281287578,North America,2012-08-17,2012-10-28,2012-12-10,76.81,No,Paper,False
2898287464,Central America,2012-09-23,2012-10-28,2012-12-10,12.7,No,Paper,False
2294449843,Europe,2012-08-29,2012-10-28,2012-12-10,67.96,No,Electronic,False
4004477846,South America,2012-09-11,2012-10-29,2012-12-11,25.83,No,Paper,False
1528493654,North America,2012-08-24,2012-10-29,2012-12-11,71.85,No,Electronic,False
1358969544,North America,2012-09-22,2012-10-29,2012-12-11,53.13,No,Paper,True
3353183486,Africa&Asia,2012-08-30,2012-10-29,2012-12-09,49.7,No,Paper,True
8503873648,South America,2012-09-11,2012-10-29,2012-12-11,37.87,No,Paper,False
3707879583,North America,2012-09-05,2012-10-30,2012-12-12,70.82,,Paper,False
565497922,Africa&Asia,2012-08-27,2012-10-30,2012-12-12,60.8,No,Paper,False
3359614666,Europe,2012-09-25,2012-10-30,2012-12-12,56.93,No,Paper,False
3945949225,South America,2012-09-16,2012-10-31,2012-12-13,37.9,,Paper,False
2265242643,Europe,2012-08-27,2012-10-31,2012-12-04,70.07,Yes,Paper,True
270702396,North America,2012-08-30,2012-10-31,2012-12-13,50.24,No,Electronic,False
5536234391,Europe,2012-08-15,2012-11-01,2012-11-22,61.2,No,Electronic,True
9633035865,Europe,2012-09-16,2012-11-01,2012-12-14,78.81,No,Electronic,False
6238372501,Africa&Asia,2012-09-08,2012-11-01,2012-12-02,74.03,No,Electronic,True
3720515641,Europe,2012-09-20,2012-11-02,2012-12-07,62.27,No,Paper,True
2652788570,South America,2012-08-27,2012-11-02,2012-12-05,56.53,No,Electronic,True
940363147,Europe,2012-09-14,2012-11-02,2012-12-07,99.34,No,Paper,True
5485299924,South America,2012-08-10,2012-11-02,2012-11-25,74.47,No,Paper,True
3191043730,Europe,2012-09-19,2012-11-02,2012-12-15,61.57,No,Electronic,False
277331044,South America,2012-09-11,2012-11-02,2012-12-15,73.25,No,Electronic,False
9712383291,Central America,2012-09-23,2012-11-03,2012-12-16,22.26,No,Electronic,False
5025604819,Europe,2012-07-30,2012-11-03,2012-11-21,64.04,Yes,Paper,True
641122100,Europe,2012-09-15,2012-11-03,2012-12-16,49.01,No,Electronic,False
8808258474,South America,2012-10-04,2012-11-04,2012-12-09,66.03,No,Paper,True
1123460834,South America,2012-08-27,2012-11-04,2012-12-17,30.4,No,Electronic,False
57081728,Europe,2012-09-04,2012-11-04,2012-12-17,86.65,No,Electronic,False
2468958629,Central America,2012-10-06,2012-11-04,2012-12-17,25.05,No,Paper,False
990527729,North America,2012-09-19,2012-11-04,2012-12-05,58.73,No,Paper,True
6946879920,South America,2012-10-09,2012-11-04,2012-12-17,37.49,No,Electronic,False
7584011927,Africa&Asia,2012-08-18,2012-11-05,2012-12-12,68.61,No,Paper,True
6714694728,South America,2012-08-12,2012-11-05,2012-11-13,41.61,Yes,Electronic,True
1212195050,Europe,2012-09-09,2012-11-05,2012-12-18,87.51,Yes,Paper,False
4071851382,Central America,2012-09-21,2012-11-05,2012-12-09,32.36,No,Electronic,True
5531824498,Europe,2012-09-11,2012-11-06,2012-12-19,95.58,No,Paper,False
9375684651,Central America,2012-09-05,2012-11-06,2012-12-18,50.27,No,Paper,True
6525526692,North America,2012-10-01,2012-11-07,2012-12-20,62.31,No,Paper,False
6505128561,North America,2012-10-07,2012-11-07,2012-12-20,17.85,No,Paper,False
42511106,Africa&Asia,2012-09-12,2012-11-07,2012-12-20,50.02,No,Paper,False
497305913,Central America,2012-09-27,2012-11-07,2012-12-20,54.74,Yes,Paper,False
2548747107,Europe,2012-09-13,2012-11-07,2012-12-20,73.82,No,Electronic,False
7793237120,Central America,2012-08-26,2012-11-08,2012-11-29,11.44,Yes,Paper,True
672948510,North America,2012-10-06,2012-11-09,2012-12-22,57.37,No,Electronic,False
2254968962,Europe,2012-08-29,2012-11-10,2012-12-12,87.43,Yes,Electronic,True
9821427141,South America,2012-10-09,2012-11-10,2012-12-23,11.79,No,Paper,False
3228259319,North America,2012-10-04,2012-11-11,2012-12-23,94.19,No,Electronic,True
9215826735,Central America,2012-08-19,2012-11-11,2012-12-24,54.3,No,Electronic,False
9544605433,Africa&Asia,2012-09-18,2012-11-11,2012-12-24,57.87,No,Paper,False
1035721042,Europe,2012-09-08,2012-11-11,2012-12-10,11.13,No,Paper,True
915133709,Europe,2012-10-02,2025-21-11,2012-12-24,59.8,No,Electronic,False
6438106557,Europe,2012-09-28,2012-11-12,2012-12-25,84.89,Yes,Electronic,False
3014047428,Africa&Asia,2012-10-13,2012-11-12,2012-12-25,92.03,No,Electronic,False
1254790458,Europe,2012-10-02,2012-11-12,2012-12-25,72.88,No,Electronic,False
2620239474,North America,2012-09-25,2012-11-12,2012-12-01,76.12,Yes,Paper,True
4194772390,South America,2012-09-26,2012-11-12,2012-12-25,64.82,No,Electronic,False
8449889683,South America,2012-09-05,2012-11-14,2012-12-27,20.61,No,Paper,False
2745672878,Central America,2012-09-26,2012-11-14,2012-12-21,23.05,No,Electronic,True
9868438489,Africa&Asia,2012-10-31,2012-11-14,2012-12-27,84.68,No,Paper,True
6656581289,South America,2012-10-14,2012-11-14,2012-12-27,60.03,No,Paper,False
8200853537,South America,2012-10-05,2012-11-14,2012-12-27,60.66,No,Electronic,False
9468928435,Europe,2012-09-24,2012-11-15,2012-12-28,62.62,No,Paper,False
2742482273,North America,2012-09-21,2012-11-15,2012-12-28,55.93,Yes,Electronic,False
6959534505,,2012-10-16,2012-11-15,2012-12-28,10.36,No,Paper,False
9343302864,Central America,2012-10-13,2012-11-15,2012-12-27,50.33,No,Paper,True
5609216425,Africa&Asia,2012-09-24,2012-11-16,2012-12-29,69.4,No,Paper,False
8223221939,Central America,2012-10-14,2012-11-16,2012-12-16,84.22,Yes,Paper,True
7152757733,Central America,2012-09-01,2012-11-16,2012-12-06,39.39,Yes,Electronic,True
8342469093,North America,2012-09-17,2012-11-16,2012-12-29,46.07,No,Electronic,False
8875015994,South America,2012-08-31,2012-11-16,2012-12-18,76.21,No,Paper,True
764361492,Africa&Asia,2012-09-13,2012-11-17,2012-12-04,63.8,Yes,Electronic,True
4329916813,Europe,2012-09-19,2012-11-17,2012-12-30,63.85,No,Electronic,False
7117316793,Europe,2012-09-01,2012-11-17,2012-12-09,62.17,,Paper,True
5804051179,Central America,2012-09-14,2012-11-17,2012-12-30,29.41,No,Paper,False
9745775106,North America,2012-10-10,2012-11-17,2012-12-30,64.09,No,Electronic,False
9941572096,Africa&Asia,2012-10-17,2012-11-18,2012-12-15,74.16,Yes,Paper,True
7619716138,Europe,2012-07-27,2012-11-18,2012-11-19,86.39,Yes,Electronic,True
7862469216,North America,2012-09-16,2012-11-18,2012-12-31,56.02,No,Electronic,False
5210865686,Africa&Asia,2012-09-28,2012-11-18,2012-12-31,51.6,No,Paper,False
4639183363,South America,2012-09-09,2012-11-18,2012-12-31,53.39,No,Electronic,False
8711368352,Africa&Asia,2012-10-22,2012-11-18,2012-12-20,80.49,Yes,Paper,True
4145307595,Africa&Asia,2012-09-22,2012-11-18,2012-12-16,74.55,Yes,Paper,True
8551131035,Africa&Asia,2012-10-13,2012-11-19,2013-01-01,86.87,No,Paper,False
6530836489,Africa&Asia,2012-09-08,2012-11-19,2013-01-01,54.95,No,Paper,False
4326179452,South America,2012-10-04,2012-11-19,2012-12-31,27.62,Yes,Electronic,True
1575926929,Africa&Asia,2012-09-09,2012-11-19,2013-01-01,61.52,No,Paper,False
5779088948,South America,2012-10-15,2012-11-19,2013-01-01,62.84,No,Paper,False
5230964660,South America,2012-10-05,2012-11-19,2012-12-30,60.46,No,Electronic,True
451448142,North America,2012-10-07,2012-11-20,2013-01-02,55.81,No,Paper,False
6254234391,Central America,2012-09-30,2012-11-20,2013-01-02,64.16,No,Paper,False
8718899384,Africa&Asia,2012-09-26,2012-11-20,2013-01-02,38.12,Yes,Paper,False
5652779440,Africa&Asia,2012-10-16,2012-11-20,2013-01-02,64.27,No,Paper,False
2827612677,South America,2012-10-09,2012-11-21,2013-01-03,33.36,No,Electronic,False
3090692385,North America,2012-10-17,2012-11-22,2013-01-01,89.68,No,Paper,True
7788984844,North America,2012-10-17,2012-11-23,2013-01-05,68.0,No,Electronic,False
6904628715,South America,2012-09-25,2012-11-24,2013-01-06,65.07,No,Electronic,False
1006151066,South America,2012-10-07,2012-11-24,2012-12-31,83.66,No,Paper,True
979439975,South America,2012-09-21,2012-11-24,2012-12-18,39.62,No,Paper,True
8471061442,,2012-09-22,2012-11-24,2013-01-06,19.06,Yes,Electronic,False
308536412,Europe,2012-10-16,2012-11-25,2013-01-07,73.73,No,Electronic,False
7461173643,Africa&Asia,2012-11-09,2012-11-25,2013-01-07,79.42,No,Paper,False
1779886998,Central America,2012-10-11,2012-11-25,2013-01-07,65.5,No,Paper,False
5535719066,North America,2012-10-20,2012-11-25,2013-01-07,46.0,No,Electronic,False
8926617482,South America,2012-09-23,2012-11-25,2012-12-18,52.01,Yes,Electronic,True
2099442850,Africa&Asia,2012-09-23,2012-11-25,2012-12-18,73.1,No,Paper,True
7890869729,Europe,2012-10-17,2012-11-25,2013-01-07,87.71,No,Electronic,False
4176062876,South America,2012-10-20,2012-11-26,2013-01-08,61.18,No,Electronic,False
9938539742,North America,2012-09-09,2012-11-26,2013-01-08,65.19,No,Paper,False
7361584692,Central America,2012-10-20,2012-11-27,2013-01-09,35.49,No,Paper,False
7485620358,Africa&Asia,2012-10-02,2012-11-27,2013-01-09,50.7,No,Electronic,False
4320746005,Europe,2012-10-08,2012-11-27,2013-01-09,70.61,No,Electronic,False
750411142,South America,2012-10-06,2012-11-27,2012-12-27,59.71,No,Paper,True
2900528557,Central America,2012-10-21,2012-11-28,2013-01-07,41.76,No,Paper,True
9099988532,South America,2012-10-07,2012-11-28,2013-01-10,24.32,No,Paper,False
1717812362,North America,2012-09-03,2012-11-28,2013-01-10,48.75,No,Paper,False
3435598635,North America,2012-11-15,2012-11-28,2013-01-10,75.82,No,Electronic,False
3761293373,South America,2012-11-01,2012-11-28,2013-01-10,36.55,No,Electronic,False
1402103956,Africa&Asia,2012-10-03,2012-11-28,2013-01-10,63.76,No,Paper,False
7463017763,Central America,2012-10-24,2012-11-29,2013-01-11,63.76,No,Paper,False
4800494014,Africa&Asia,2012-10-19,2012-11-29,2013-01-11,10.94,No,Paper,False
6394171039,South America,2012-10-05,2012-11-29,2013-01-11,50.3,No,Paper,False
1702975198,Europe,2012-10-05,2012-11-30,2013-01-06,86.44,Yes,Electronic,True
55416013,Africa&Asia,2012-09-14,2012-11-30,2013-01-03,42.01,Yes,Electronic,True
8301490239,Europe,2012-10-18,2012-11-30,2013-01-12,40.23,Yes,Paper,False
3223401501,Africa&Asia,2012-10-01,2012-11-30,2013-01-12,100.08,No,Paper,False
3894320237,Central America,2012-11-20,2012-12-01,2013-01-13,63.43,No,Paper,False
7896000091,North America,2012-09-12,2012-12-01,2013-01-03,38.41,Yes,Paper,True
8016290722,Africa&Asia,2012-10-06,2012-12-01,2013-01-07,30.8,No,Paper,True
3773503534,North America,2012-09-28,2012-12-02,2013-01-14,58.05,No,Paper,False
1889308921,Central America,2012-10-02,2012-12-02,2013-01-14,23.5,No,Paper,False
7092718520,North America,2012-09-12,2012-12-02,2013-01-14,50.17,No,Electronic,False
8277025756,North America,2012-11-04,2012-12-02,2013-01-11,84.74,No,Paper,True
9091156209,North America,2012-10-25,2012-12-03,2013-01-15,52.47,No,Paper,False
1953588118,Central America,2012-10-22,2012-12-03,2013-01-15,51.05,No,Paper,False
3388237396,Central America,2012-09-20,2012-12-04,2013-01-10,57.78,No,Paper,True
7942175485,Europe,2012-10-01,2012-12-04,2013-01-05,78.12,Yes,Paper,True
1157522817,North America,2012-10-08,2012-12-04,2013-01-16,61.73,No,Electronic,False
1569984119,Central America,2012-10-20,2012-12-04,2013-01-16,28.78,No,Paper,False
7604918128,Africa&Asia,2012-09-28,2012-12-05,2013-01-17,101.44,Yes,Electronic,False
5671103218,South America,2012-10-24,2012-12-05,2013-01-17,25.78,No,Paper,False
659596494,Europe,2012-10-08,2012-12-05,2012-12-29,75.65,Yes,Paper,True
3829618241,South America,2012-10-25,2012-12-05,2013-01-12,42.28,No,Paper,True
4910161169,North America,2012-11-11,2012-12-06,2013-01-18,59.0,No,Paper,False
6170784196,Central America,2012-10-20,2012-12-07,2013-01-19,60.39,No,Paper,False
8638140916,Central America,2012-10-11,2012-12-07,2013-01-19,21.42,No,Electronic,False
4294426239,Europe,2012-10-16,2012-12-07,2013-01-12,61.7,No,Paper,True
1124489539,North America,2012-10-11,2012-12-07,2013-01-19,42.29,No,Electronic,False
3294653032,North America,2012-10-08,2012-12-07,2013-01-19,77.73,No,Electronic,False
9904297240,North America,2012-10-30,2012-12-07,2013-01-19,73.22,No,Paper,False
7935547980,South America,2012-10-18,2012-12-08,2013-01-20,66.27,No,Electronic,False
8131076647,Europe,2012-10-26,3012-12-08,2013-01-20,68.72,No,Electronic,False
1422140909,North America,2012-09-21,2012-12-08,2013-01-20,53.99,No,Electronic,False
9647532335,Europe,2012-11-07,2012-12-08,2013-01-20,105.9,No,Electronic,False
5641290183,South America,2012-10-21,2012-12-09,2013-01-21,54.49,No,Electronic,False
3453759273,Europe,2012-11-05,2012-12-09,2013-01-21,81.27,No,Electronic,False
6248446618,North America,2012-10-05,2012-12-09,2013-01-20,49.83,No,Paper,True
733170200,Africa&Asia,2012-10-27,2012-12-09,2013-01-21,71.71,No,Paper,False
237437528,North America,2012-10-19,2012-12-09,2013-01-20,35.69,Yes,Electronic,True
936925570,Central America,2012-10-15,2012-12-10,2013-01-13,30.98,No,Electronic,True
9802209671,North America,2012-10-18,2012-12-11,2013-01-23,41.08,No,Electronic,True
3806835104,Europe,2012-10-14,2012-12-11,2013-01-23,59.83,Yes,Electronic,True
4791525699,Central America,2012-10-28,2012-12-12,2013-01-24,47.08,No,Paper,False
5822411556,Central America,2012-10-19,2012-12-12,2013-01-02,64.29,Yes,Electronic,True
355095997,South America,2012-10-30,2012-12-12,2013-01-24,31.38,No,Electronic,False
744808791,North America,2012-10-22,2012-12-13,2013-01-25,53.91,No,Electronic,False
2008743660,South America,2012-11-10,2012-12-13,2013-01-25,67.27,,Paper,False
6727591183,North America,2012-11-02,2012-12-13,2013-01-25,73.0,No,Paper,False
578091983,Central America,2012-10-13,2012-12-13,2013-01-07,36.09,No,Electronic,True
6793125916,Central America,2012-11-07,2012-12-14,2013-01-23,40.86,Yes,Electronic,True
6876100884,,2012-11-01,2012-12-14,2013-01-26,36.71,,Paper,False
5802848218,Europe,2012-11-11,2012-12-14,2013-01-26,82.19,No,Electronic,False
4073224041,Europe,2012-11-12,2012-12-14,2013-01-26,46.62,Yes,Electronic,False
9232223339,Africa&Asia,2012-10-31,2012-12-14,2013-01-26,58.56,No,Paper,False
9807005414,Europe,2012-11-09,2012-12-15,2013-01-17,59.5,Yes,Paper,True
1666441527,North America,2012-11-02,2012-12-15,2013-01-01,54.27,Yes,Paper,True
7423547921,South America,2012-10-21,2012-12-15,2013-01-25,60.47,No,Electronic,True
8343505064,North America,2012-10-19,2012-12-16,2013-01-28,61.2,No,Paper,False
27545037,South America,2012-10-29,2012-12-16,2013-01-28,75.06,No,Paper,False
2924562161,Africa&Asia,2012-10-26,2012-12-17,2013-01-29,98.73,No,Electronic,False
6360019650,Europe,2012-09-08,2012-12-17,2013-01-24,99.67,Yes,Paper,True
4303435021,Europe,2012-11-04,2012-12-17,2013-01-29,42.45,No,Electronic,False
4177855353,North America,2012-11-16,2012-12-17,2013-01-29,74.41,No,Paper,False
2906379133,North America,2012-10-10,2012-12-17,2013-01-12,66.75,No,Paper,True
4259682376,SouthCUmeVica,2012-10-16,2012-12-18,2013-01-24,22.53,Yes,Paper,True
2399454051,South America,2012-11-23,2012-12-18,2013-01-19,41.56,No,Paper,True
8252449224,North America,2012-10-29,2012-12-18,2013-01-30,108.68,No,Electronic,False
3621497785,South America,2012-10-28,2012-12-19,2013-01-31,29.64,No,Paper,False
7101585538,Europe,2012-10-23,2012-12-19,2013-01-30,65.49,Yes,Electronic,True
7720415253,North America,2012-10-28,2012-12-19,2013-01-31,66.08,No,Paper,False
1536168471,North America,2012-10-11,2012-12-19,2013-01-31,63.48,No,Paper,False
8088935090,North America,2012-10-01,2012-12-20,2013-01-26,50.03,No,Paper,True
6247830671,South America,2012-10-30,2012-12-22,2013-02-03,63.67,No,Paper,False
7736319597,South America,2012-12-03,2012-12-22,2013-02-03,52.92,Yes,Electronic,False
5672264098,Africa&Asia,2012-10-18,2012-12-22,2013-01-21,52.62,No,Paper,True
123645023,South America,2012-10-27,2012-12-22,2013-02-03,44.36,No,Electronic,True
6556605926,Central America,2012-10-20,2012-12-22,2013-02-03,50.82,No,Paper,False
2079957616,North America,2012-12-03,2012-12-23,2013-02-04,62.58,No,Electronic,False
3638200662,Europe,2012-10-07,2012-12-23,2013-01-30,92.94,No,Paper,True
93006859,South America,2012-09-30,2012-12-24,2013-01-20,24.46,No,Paper,True
1748015447,Europe,2012-10-20,2012-12-24,2013-02-04,75.19,No,Electronic,True
640587193,South America,2012-10-12,2012-12-24,2013-02-05,64.18,No,Paper,False
3975362830,North America,2012-10-24,2012-12-25,2013-01-28,27.0,No,Electronic,True
9191319419,Europe,2012-10-29,2012-12-25,2013-02-06,58.59,No,Paper,False
1282903123,North America,2012-11-01,2012-12-25,2013-02-06,59.32,No,Paper,False
881665013,North America,2012-09-26,2012-12-25,2013-01-19,37.97,Yes,Paper,True
1390614217,Central America,2012-10-26,2012-12-25,2013-02-06,28.07,No,Electronic,False
4927657057,South America,2012-12-02,2012-12-25,2013-02-06,54.66,No,Paper,False
7517563980,South America,2012-11-11,2012-12-25,2013-02-06,55.87,No,Electronic,False
511851896,Central America,2012-11-24,2012-12-26,2013-02-07,8.27,No,Electronic,False
6906890052,North America,2012-11-14,2012-12-26,2013-02-07,72.14,,Electronic,False
9923030049,Europe,2012-10-31,2012-12-26,2013-01-22,71.12,Yes,Electronic,True
3723989407,North America,2012-11-20,2012-12-26,2013-02-07,34.86,No,Paper,False
4881618322,North America,2012-11-08,2012-12-26,2013-02-02,104.02,No,Electronic,True
326671411,Africa&Asia,2012-11-28,2012-12-27,2013-02-08,88.5,Yes,Electronic,False
7662622783,,2012-12-07,2012-12-27,2013-02-08,15.0,No,Paper,False
5999019394,Central America,2012-11-02,2012-12-27,2013-02-08,5.26,No,Electronic,False
7809215596,South America,2012-12-13,2012-12-27,2013-02-01,71.85,,Paper,True
1544728256,North America,2012-11-11,2012-12-27,2013-02-08,72.26,No,Paper,False
2442634583,Central America,2012-11-24,2012-12-28,2013-02-09,45.11,No,Electronic,False
254550541,Central America,2012-12-03,2012-12-28,2013-02-09,61.59,No,Paper,False
2714712437,North America,2012-11-12,2012-12-28,2013-02-09,96.31,No,Paper,False
3812264523,South America,2012-10-15,2012-12-28,2013-02-09,58.71,No,Paper,False
4494083848,North America,2012-11-23,2012-12-28,2013-02-09,68.24,No,Paper,True
7190128567,Europe,2012-11-24,2012-12-29,2013-02-10,83.93,No,Electronic,False
9863361720,South America,2012-10-25,2012-12-29,2013-01-29,58.9,No,Paper,True
5080141194,North America,2012-11-16,2012-12-30,2013-02-11,45.8,No,Electronic,False
8835176664,Central America,2012-10-19,2012-12-30,2013-02-11,59.86,No,Paper,False
5896450110,Africa&Asia,2012-12-16,2012-12-30,2013-02-11,56.93,Yes,Electronic,False
3171200707,North America,2012-11-18,2012-12-30,2013-01-23,61.93,No,Electronic,True
4046691560,Africa&Asia,2012-12-04,2012-12-30,2013-02-06,81.37,Yes,Paper,True
2969979027,North America,2012-11-01,2012-12-30,2013-02-11,50.34,No,Electronic,False
8471592455,Central America,2012-12-15,2012-12-30,2013-02-11,51.96,No,Paper,False
5364802553,Africa&Asia,2012-09-09,2012-12-30,2013-01-06,87.0,Yes,Paper,True
921537795,South America,2012-11-06,2012-12-30,2013-02-11,49.84,No,Electronic,False
4271825679,North America,2012-11-10,2012-12-30,2013-02-11,48.85,No,Electronic,False
7555537204,Europe,2012-10-19,2012-12-31,2013-02-03,66.56,No,Paper,True
2680537112,South America,2012-10-31,2012-12-31,2013-01-30,49.68,No,Electronic,True
8748260263,Central America,2012-11-19,2012-12-31,2013-01-20,44.81,No,Electronic,True
1581104767,Europe,2012-10-26,2013-01-01,2013-02-13,80.27,No,Paper,False
1695583002,Central America,2012-11-18,2013-01-01,2013-02-13,62.32,No,Paper,False
7692447978,Central America,2012-11-20,2013-01-01,2013-02-13,37.25,Yes,Paper,False
7792341685,Europe,2012-12-21,2013-01-01,2013-02-07,71.35,Yes,Electronic,True
2561298121,North America,2012-11-14,2013-01-01,2013-02-13,36.1,No,Electronic,False
8737102611,Central America,2012-11-16,2013-01-02,2013-02-14,27.5,No,Paper,False
7008503597,Africa&Asia,2012-11-12,2013-01-02,2013-02-14,50.66,No,Paper,False
611365,North America,2012-10-25,2013-01-02,2013-02-14,55.94,No,Paper,False
2290457712,Central America,2012-11-18,2013-01-02,2013-02-04,51.91,Yes,Electronic,True
2225581009,North America,2012-11-27,2413-01-92,2013-02-14,45.71,No,Electronic,False
2840107285,Europe,2012-11-17,2013-01-02,2013-02-06,49.59,No,Paper,True
9028881795,Europe,2012-12-17,2013-01-03,2013-02-15,67.66,No,Paper,False
2135406196,North America,2012-12-09,2013-01-03,2013-02-15,49.51,No,Electronic,False
4534576559,North America,2012-11-08,2013-01-03,2013-02-15,91.37,No,Paper,False
4080383560,Africa&Asia,2012-10-31,2013-01-04,2013-02-16,58.79,No,Paper,False
4934230957,South America,2012-11-07,2013-01-04,2013-02-16,88.48,Yes,Electronic,False
449356610,Europe,2012-11-20,2013-01-04,2013-02-16,77.46,No,Electronic,False
3416294053,North America,2012-11-20,2013-01-04,2013-02-16,58.03,No,Electronic,False
6528247418,North America,2012-12-01,2013-01-04,2013-02-16,84.86,No,Electronic,False
6312340515,North America,2012-12-05,2013-01-05,2013-02-17,68.5,No,Electronic,False
1369975903,North America,2012-10-31,2013-01-05,2013-02-17,61.11,No,Paper,False
8240701264,Africa&Asia,2012-10-25,2013-01-05,2013-02-17,46.1,No,Paper,False
5950285853,South America,2012-11-21,2013-01-05,2013-02-08,63.12,Yes,Paper,True
2361287480,Africa&Asia,2012-11-25,2013-01-06,2013-02-18,69.22,No,Paper,False
4949816221,North America,2012-12-17,2013-01-06,2013-02-18,85.64,No,Paper,False
4601584321,South America,2012-10-31,2013-01-06,2013-02-18,52.6,No,Electronic,False
1697562316,North America,2012-11-27,2013-01-06,2013-02-18,73.09,No,Electronic,False
58393139,Africa&Asia,2012-11-22,2013-01-06,2013-02-18,88.16,No,Paper,False
